"wdpaid","wdpa_pid","name","iso3","country","2004","2005","2006","2007","2008","2010","2011","2012","2013","2014","2015","2016","2017"
555527029,"555527029","Paraktia Thalassia Zoni Apo Parga Eos Akrotirio Agios Thomas (Preveza), Akr. Keladio - Ag. Thomas","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527030,"555527030","Kolpos Lagana Zakynthou (Akr. Geraki - Keri) Kai Nisides Marathonisi Kai Pelouzo","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527031,"555527031","Nisoi Strofades","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527034,"555527034","Esoteriko Archipelagos Ioniou (Meganisi, Arkoudi, Atokos, Vromonas)","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527035,"555527035","Paraktia Thalassia Zoni Apo Argostoli Eos Vlachata (Kefalonia) Kai Ormos Mounta","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527036,"555527036","Dytikes Aktes Kefalonias - Steno Kefalonias Ithakis - Voreia Ithaki (Akrotiria Gero Gkompos - Drakou Pidima - Kentri - Ag. Ioannis)","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527037,"555527037","Limnothalassa Korission (Kerkyra)","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527038,"555527038","Nisoi Paxoi Kai Antipaxoi","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527039,"555527039","Paraktia Thalassia Zoni Apo Kanoni Eos Mesongi (Kerkyra)","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527041,"555527041","Delta Acheloou, Limnothalassa Mesolongiou - Aitolikou, Ekvoles Evinou, Nisoi Echinades, Nisos Petalas","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527060,"555527060","Limnothalassa Kotychi, Brinia","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527061,"555527061","Paraktia Thalassia Zoni Apo Akr. Kyllini Eos Toumpi - Kalogria","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527062,"555527062","Thalassia Periochi Kolpou Kyparissias: Akr. Katakolo - Kyparissia","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527064,"555527064","Oros Ochi - Kampos Karystou - Potami - Akrotirio Kafirefs - Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527066,"555527066","Megalo Kai Mikro Livari - Delta Xeria - Ydrochares Dasos Ag. Nikolaou - Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527068,"555527068","Koilada Kai Ekvoles Spercheiou - Maliakos Kolpos","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527074,"555527074","Paraliaki Zoni Apo Nafpakto Eos Itea","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527091,"555527091","Nisoi Sapientza Kai Schiza, Akrotirio Akritas","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527092,"555527092","Limnothalassa Pylou (Divari) Kai Nisos Sfaktiria, Agios Dimitrios","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527095,"555527095","Thalassia Periochi Stenou Methonis","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527096,"555527096","Ethniko Parko Schinia - Marathona","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527097,"555527097","Vravrona - Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527098,"555527098","Sounio - Nisida Patroklou Kai Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527100,"555527100","Antikythira - Prasonisi Kai Lagouvardos","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527101,"555527101","Nisides Kythiron: Prasonisi, Dragonera, Antidragonera","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527102,"555527102","Limnos: Chortarolimni - Limni Alyki Kai Thalassia Periochi","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527103,"555527103","Agios Efstratios Kai Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527104,"555527104","Lesvos: Dytiki Chersonisos - Apolithomeno Dasos","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527105,"555527105","Lesvos: Kolpos Kallonis Kai Chersaia Paraktia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527106,"555527106","Lesvos: Kolpos Geras, Elos Ntipi Kai Oros Olympos","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527107,"555527107","Samos: Paralia Alyki","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527109,"555527109","Samos: Oros Kerketefs - Mikro Kai Megalo Seitani - Dasos Kastanias Kai Lekkas, Akr. Katavasis - Limenas","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527110,"555527110","Ikaria - Fournoi Kai Paraktia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527111,"555527111","Voreia Chios Kai Nisoi Oinousses Kai Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527112,"555527112","Vrachonisides Kalogeroi Kai Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527113,"555527113","Kasos Kai Kasonisia - Evryteri Thalassia Periochi","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527114,"555527114","Kentriki Karpathos: Kali Limni - Lastos - Kyra Panagia Kai Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527115,"555527115","Kastellorizo Kai Nisides Ro Kai Strongyli Kai Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527116,"555527116","Rodos: Akramytis, Armenistis, Attavyros, Remata Kai Thalassia Zoni (Karavola-Ormos Glyfada)","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527118,"555527118","Notia Nisyros Kai Strongyli Kai Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527119,"555527119","Kos: Akrotirio Louros - Limni Psalidi - Oros Dikaios - Alyki - Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527120,"555527120","Astypalaia: Anatoliko Tmima, Gyro Nisides Kai Ofidoussa Kai Thalassia Zoni (Akr. Lantra - Akr. Vrysi)","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527121,"555527121","Arkoi, Leipsoi, Agathonisi Kai Vrachonisides","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527122,"555527122","Vrachonisia Notiou Aigaiou: Velopoula, Falkonera, Ananes, Christiana, Pacheia, Fteno, Makra, Astakidonisia, Syrna - Gyro Nisia Kai Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527124,"555527124","Anafi: Chersonisos Kalamos - Roukounas","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527126,"555527126","Paraktia Zoni Dytikis Miloy","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527127,"555527127","Nisos Polyaigos - Kimolos","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527128,"555527128","Nisos Antimilos - Thalassia Paraktia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527129,"555527129","Sifnos: Profitis Ilias Mechri Dytikes Aktes Kai Thalassia Periochi","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527130,"555527130","Notia Serifos","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527131,"555527131","Voreiodytiki Kythnos: Oros Atheras - Akrotirio Kefalos Kai Paraktia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527132,"555527132","Anatoliki Kea","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527133,"555527133","Voreia Amorgos Kai Kinaros, Levitha, Mavra, Glaros Kai Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527134,"555527134","Mikres Kyklades: Irakleia, Schoinoussa, Koufonisia, Keros, Antikeria Kai Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527135,"555527135","Kentriki Kai Notia Naxos: Zas Kai Vigla Eos Mavrovouni Kai Thalassia Zoni (Ormos Karades - Ormos Moutsounas)","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527137,"555527137","Nisoi Despotiko Kai Strongylo Kai Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527142,"555527142","Dytika Asterousia (Apo Agiofarango Eos Kokkino Pyrgo)","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527143,"555527143","Asterousia (Kofinas)","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527146,"555527146","Nisos Chrysi","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527149,"555527149","Voreioanatoliko Akro Kritis: Dionysades, Elasa Kai Chersonisos Sidero (Akra Mavro Mouri - Vai - Akra Plakas) Kai Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527150,"555527150","Nisos Koufonisi Kai Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527153,"555527153","Prassano Farangi - Patsos - Sfakoryako Rema - Paralia Rethymnou Kai Ekvoli Geropotamou, Akr. Lianos Kavos - Perivolia","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527155,"555527155","Imeri Kai Agria Gramvoussa - Tigani Kai Falasarna - Pontikonisi, Ormos Livadi - Viglia","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527156,"555527156","Nisos Elafonisos Kai Paraktia Thalassia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527157,"555527157","Chersonisos Rodopou - Paralia Maleme","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527159,"555527159","Ormos Sougias - Vardia - Farangi Lissou Mechri Anydrous Kai Paraktia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527162,"555527162","Lefka Ori Kai Paraktia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527165,"555527165","Asfendou - Kallikratis Kai Paraktia Zoni","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527166,"555527166","Nisoi Gavdos Kai Gavdopoula","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527167,"555527167","Paralia Apo Chrysoskalitissa Mechri Akrotirio Krios","GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527640,"555527640","Black Head-Poulsallagh Complex SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.986756,22.986756,22.986756
555527643,"555527643","Inagh River Estuary SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492307,0.492307,0.492307
555527649,"555527649","Ballymacoda (Clonpriest and Pillmore) SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.441784,3.441784,3.441784
555527650,"555527650","Glengarriff Harbour and Woodland SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.521689,3.521689,3.521689
555527651,"555527651","Clonakilty Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.868268,3.868268,3.868268
555527653,"555527653","Lough Hyne Nature Reserve and Environs SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.765939,2.765939,2.765939
555527654,"555527654","Roaringwater Bay and Islands SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.718069,128.718069,128.718069
555527655,"555527655","Sheep's Head SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369961,0.369961
555527659,"555527659","Aran Island (Donegal) Cliffs SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.529625,3.529625,3.529625
555527663,"555527663","Donegal Bay (Murvagh) SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.501085,15.501085,15.501085
555527664,"555527664","Durnesh Lough SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829595,0.829595,0.829595
555527667,"555527667","Horn Head and Rinclevan SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.368198,7.368198,7.368198
555527668,"555527668","Inishtrahull SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.133158,4.133158,4.133158
555527670,"555527670","Lough Nagreany Dunes SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372859,0.372859,0.372859
555527676,"555527676","Rathlin O'Birne Island SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.736697,7.736697,7.736697
555527678,"555527678","Slieve League SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.493538,NA,NA
555527679,"555527679","Slieve Tooey/Tormore Island/Loughros Beg Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.975256,21.975256,21.975256
555527680,"555527680","St. John's Point SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.142853,9.142853,9.142853
555527681,"555527681","Tranarossan and Melmore Lough SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.160847,1.160847,1.160847
555527682,"555527682","West of Ardara/Maas Road SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.144485,22.144485,22.144485
555527683,"555527683","Baldoyle Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.884323,4.884323,4.884323
555527684,"555527684","Howth Head SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956694,0.956694,0.956694
555527685,"555527685","Lambay Island SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.790615,1.790615,1.790615
555527686,"555527686","Malahide Estuary SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.384373,7.384373,7.384373
555527687,"555527687","North Dublin Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.637671,11.637671,11.637671
555527688,"555527688","Rogerstown Estuary SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.475353,4.475353,4.475353
555527689,"555527689","South Dublin Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.335856,7.335856,7.335856
555527690,"555527690","Inishmaan Island SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897676,0.897676,0.897676
555527691,"555527691","Inishmore Island SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.436103,126.436103,126.436103
555527700,"555527700","Galway Bay Complex SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.421458,129.421458,129.421458
555527701,"555527701","Inishbofin and Inishshark SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.703015,14.703015,14.703015
555527714,"555527714","Rosroe Bog SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160631,NA,NA
555527716,"555527716","Slyne Head Islands SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.821754,23.821754,23.821754
555527718,"555527718","Akeragh, Banna and Barrow Harbour SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.485698,7.485365,7.485365
555527719,"555527719","Ballinskelligs Bay and Inny Estuary SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.842222,13.842222,13.842222
555527720,"555527720","Castlemaine Harbour SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.118507,63.118507,63.118507
555527725,"555527725","Mount Brandon SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114842,0.114842
555527739,"555527739","Dundalk Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.356953,48.356953,48.356953
555527740,"555527740","Killala Bay/Moy Estuary SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.733914,17.733914,17.733914
555527744,"555527744","Mullet/Blacksod Bay Complex SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.248564,115.248564,115.248564
555527746,"555527746","Broadhaven Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.801615,88.801615,88.801615
555527752,"555527752","Cross Lough (Killadoon) SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184979,0.184979
555527753,"555527753","Corraun Plateau SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39647,0.39647
555527755,"555527755","Duvillaun Islands SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.174516,4.174516,4.174516
555527757,"555527757","Glenamoy Bog Complex SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.688164,NA,NA
555527760,"555527760","Inishkea Islands SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.724991,7.724991,7.724991
555527761,"555527761","Lackan Saltmarsh and Kilcummin Head SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.965955,2.965955,2.965955
555527762,"555527762","Lough Gall Bog SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266251,0.266251,0.266251
555527765,"555527765","Oldhead Wood SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003764,NA,NA
555527791,"555527791","Ballysadare Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.348059,18.348059,18.348059
555527793,"555527793","Bunduff Lough and Machair/Trawalua/Mullaghmore SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.890755,37.890755,37.890755
555527794,"555527794","Cummeen Strand/Drumcliff Bay (Sligo Bay) SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.902483,40.902483,40.902483
555527803,"555527803","Helvick Head SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.660608,1.660608,1.660608
555527805,"555527805","Tramore Dunes and Backstrand SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.163419,6.163419,6.163419
555527809,"555527809","Ballyteige Burrow SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54795,3.54795,3.54795
555527810,"555527810","Bannow Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.390837,10.390837,10.390837
555527811,"555527811","Cahore Polders and Dunes SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089265,0.089265,0.089265
555527813,"555527813","Saltee Islands SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.811157,156.811157,156.811157
555527815,"555527815","Tacumshin Lake SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.471678,4.471678,4.471678
555527816,"555527816","Raven Point Nature Reserve SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.395304,3.395304,3.395304
555527818,"555527818","Bray Head SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6589,0.6589,0.6589
555527823,"555527823","Buckroney-Brittas Dunes and Fen SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30058,0.30058,0.30058
555527825,"555527825","Hook Head SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.029016,169.029016,169.029016
555527827,"555527827","Slaney River Valley SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.786934,NA,NA
555527841,"555527841","Carrowmore Point to Spanish Point and Islands SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.522386,40.522386,40.522386
555527842,"555527842","Barley Cove to Ballyrisode Point SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.863527,1.863527,1.863527
555527844,"555527844","Great Island Channel SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.466534,12.466534,12.466534
555527847,"555527847","Ballyness Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.956274,7.956274,7.956274
555527850,"555527850","Gweedore Bay and Islands SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.93368,40.93368,40.93368
555527853,"555527853","Sheephaven SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.340876,10.340876,10.340876
555527854,"555527854","Termon Strand SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274746,0.274746,0.274746
555527857,"555527857","Aughrusbeg Machair and Lake SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.408804,1.408804,1.408804
555527858,"555527858","Courtmacsherry Estuary SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.380772,3.380772,3.380772
555527860,"555527860","Cregduff Lough SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189445,0.189445,0.189445
555527861,"555527861","Dog's Bay SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310592,0.310592,0.310592
555527863,"555527863","Inisheer Island SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.746558,0.746558,0.746558
555527865,"555527865","Omey Island Machair SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.012003,1.012003,1.012003
555527866,"555527866","Rusheenduff Lough SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083623,NA,NA
555527877,"555527877","Clogher Head SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054696,0.054696,0.054696
555527878,"555527878","Clew Bay Complex SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.94986,101.94986,101.94986
555527879,"555527879","Doogort Machair/Lough Doo SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61779,0.61779,0.61779
555527880,"555527880","Erris Head SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.845856,3.845856,3.845856
555527881,"555527881","Keel Machair/Menaun Cliffs SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580151,0.580151
555527884,"555527884","Castletownshend SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555527892,"555527892","Streedagh Point Dunes SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.505456,4.505456,4.505456
555527894,"555527894","Kilmuckridge-Tinnaberna Sandhills SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441441,0.441441,0.441441
555527895,"555527895","Kilpatrick Sandhills SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011436,0.011436,0.011436
555527897,"555527897","Magherabeg Dunes SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087926,0.087926,0.087926
555527920,"555527920","Croaghaun/Slievemore SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319636,0.319636,0.319636
555527921,"555527921","Boyne Coast and Estuary SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.225609,3.225609,3.225609
555527922,"555527922","Ballyhoorisky Point to Fanad Head SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.930214,7.930214,7.930214
555527925,"555527925","Bellacragher Saltmarsh SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145053,0.145053
555527929,"555527929","North Inishowen Coast SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.087704,36.087704,36.087704
555527937,"555527937","Tralee Bay and Magharees Peninsula, West to Cloghane SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.572664,103.572664,103.572664
555527938,"555527938","Slyne Head Peninsula SAC","IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.949526,17.949526,17.949526
